Title,City,Date,Company Name,Salary,Company Website,Source,Job Type,Location,Job Link
C++ Developer - Tier 1 Investment Bank,Beckenham,2021-04-12 08:47:53.251682,Fourier Ltd,competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-C_Developer_-_Tier_1_Investment_Bank.id10639902
C++ Developer - Proprietary Trading,Beckenham,2021-04-12 08:47:53.251824,Fourier Ltd,"£100,000 - £200,000",Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-C_Developer_-_Proprietary_Trading.id10470712
C++ Developer/Programmer/Engineer– Algo Trading,Beckenham,2021-04-12 08:47:53.252108,Fourier Ltd,"£250,000",Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-C_DeveloperProgrammerEngineer%E2%80%93_Algo_Trading.id09999868
C++ Software Developer/Programmer – Urgent hire!,Beckenham,2021-04-12 08:47:53.252254,Fourier Ltd,"£250,000",Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-C_Software_DeveloperProgrammer_%E2%80%93_Urgent_hire.id09999872
C++ Quant Developer/Engineer/Programmer – HFT Market Making,Beckenham,2021-04-12 08:47:53.252398,Fourier Ltd,"£250,000",Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-C_Quant_DeveloperEngineerProgrammer_%E2%80%93_HFT_Market_Making.id09999873
C++ Software Developer – Greenfield Project Hire,Beckenham,2021-04-12 08:47:53.252541,Fourier Ltd,"£250,000",Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-C_Software_Developer_%E2%80%93_Greenfield_Project_Hire.id09999875
Python / JavaScript / Full Stack Developer – World Class Hedge Fund – Brand-New Front Office Trading System,Beckenham,2021-04-12 08:47:53.252828,Stanford Black,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Python__JavaScript__Full_Stack_Developer_%E2%80%93_World_Class_Hedge_Fund_%E2%80%93_Brand-New_Front_Office_Trading_System.id10710253
Python Developer - Outside IR 35,Beckenham,2021-04-12 08:47:53.256000,Non-disclosed,up to £650/Day,Not Available,efinancialcareers.co.uk,"Contract, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Python_Developer_-_Outside_IR_35.id10711360
Senior Application Developer,Beckenham,2021-04-12 08:47:53.257064,COLUMBIA THREADNEEDLE,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Senior_Application_Developer.id10560056
C# Developer,Beckenham,2021-04-12 08:47:53.257645,TEKsystems,GBP800 - GBP900 per day,Not Available,efinancialcareers.co.uk,"Contract, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-C_Developer.id10714009
C# Fullstack xVA / Risk Developer – Investment Banking,Beckenham,2021-04-12 08:47:53.259215,Adlam Consulting Ltd,600 - 880 per day,Not Available,efinancialcareers.co.uk,"Contract, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-C_Fullstack_xVA__Risk_Developer_%E2%80%93_Investment_Banking.id10716341
Analytics Systems Developer - Equities Electronic Trading,Beckenham,2021-04-12 08:47:53.264394,Goldman Sachs,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Analytics_Systems_Developer_-_Equities_Electronic_Trading.id10574847
Developer / Programmer Contract,Beckenham,2021-04-12 08:47:53.272614,Logan Sinclair,Negotiable,Not Available,efinancialcareers.co.uk,"Contract, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Developer__Programmer_Contract.id09881093
Senior Full Stack Developer - Microservices | .Net | Azure- Thriving Fintech Start-Up,Beckenham,2021-04-12 08:47:53.278540,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Senior_Full_Stack_Developer_-_Microservices__Net__Azure-_Thriving_Fintech_Start-Up.id10495232
Strong C++ Developer - Top Trading Team- International Algo Trading,Beckenham,2021-04-12 08:47:53.278683,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Strong_C_Developer_-_Top_Trading_Team-_International_Algo_Trading.id10495233
Java Developer- Small Investment Bank,Beckenham,2021-04-12 08:47:53.278920,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Java_Developer-_Small_Investment_Bank.id10495236
Full Stack Developer - London- Investment Management Firm,Beckenham,2021-04-12 08:47:53.279459,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Full_Stack_Developer_-_London-_Investment_Management_Firm.id10495238
C++ Developer - London- Algorithmic Trading,Beckenham,2021-04-12 08:47:53.279734,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-C_Developer_-_London-_Algorithmic_Trading.id10495239
Junior C# Developer- Leading UK Investment Bank,Beckenham,2021-04-12 08:47:53.280011,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Junior_C_Developer-_Leading_UK_Investment_Bank.id10495257
C++ Trading Systems Developer - London- Prop Trading Systematic Fund,Beckenham,2021-04-12 08:47:53.280287,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-C_Trading_Systems_Developer_-_London-_Prop_Trading_Systematic_Fund.id10495258
Senior Backend Developer- Fintech Start-Up,Beckenham,2021-04-12 08:47:53.280562,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Senior_Backend_Developer-_Fintech_Start-Up.id10495260
Core Developer- Award-Winning Fintech,Beckenham,2021-04-12 08:47:53.280806,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Core_Developer-_Award-Winning_Fintech.id10495261
Quantitative Developer- Award-Winning Fintech,Beckenham,2021-04-12 08:47:53.280999,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Quantitative_Developer-_Award-Winning_Fintech.id10495262
Quantitative Developer - London- Prop Market Maker,Beckenham,2021-04-12 08:47:53.281154,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Quantitative_Developer_-_London-_Prop_Market_Maker.id10495278
Quantitative Developer (C++)- Prop Market Maker,Beckenham,2021-04-12 08:47:53.281377,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Quantitative_Developer_C-_Prop_Market_Maker.id10495279
Quant Developer - Market-Leading Compensation- Tech-Driven Hedge Fund,Beckenham,2021-04-12 08:47:53.281903,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Quant_Developer_-_Market-Leading_Compensation-_Tech-Driven_Hedge_Fund.id10495283
C++ Low-Latency/Algo Developer- Leading Quant-Driven Market-Maker,Beckenham,2021-04-12 08:47:53.282500,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-C_Low-LatencyAlgo_Developer-_Leading_Quant-Driven_Market-Maker.id10495299
C++/FPGA Developer- Leading Quant Firm,Beckenham,2021-04-12 08:47:53.282930,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-CFPGA_Developer-_Leading_Quant_Firm.id10495302
Trading System Developer (Java)- Leading Quant-Driven Market-Maker,Beckenham,2021-04-12 08:47:53.283420,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Trading_System_Developer_Java-_Leading_Quant-Driven_Market-Maker.id10495310
Java Developer- Fintech Start-Up,Beckenham,2021-04-12 08:47:53.283850,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Java_Developer-_Fintech_Start-Up.id10495328
C# Developer - London- C# | .NET | SQL | Hedge Fund | Asset Management,Beckenham,2021-04-12 08:47:53.284140,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-C_Developer_-_London-_C__NET__SQL__Hedge_Fund__Asset_Management.id10495329
JavaScript Developer - Core Engineering - London- React | ES6+ JavaScript | Redux | TypeScript | Agile,Beckenham,2021-04-12 08:47:53.284587,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-JavaScript_Developer_-_Core_Engineering_-_London-_React__ES6_JavaScript__Redux__TypeScript__Agile.id10252587
Lead Developer (Java/Web/C#/.NET) - London- Leading Technology Consultancy,Beckenham,2021-04-12 08:47:53.284877,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Lead_Developer_JavaWebCNET_-_London-_Leading_Technology_Consultancy.id10466455
Data Developer (Python)- Prop Market Maker,Beckenham,2021-04-12 08:47:53.285022,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Data_Developer_Python-_Prop_Market_Maker.id10473821
AI Start-Up // Frontend Developer (Angular)- Angular | ES6 | Typescript | Nodejs,Beckenham,2021-04-12 08:47:53.285472,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-AI_Start-Up__Frontend_Developer_Angular-_Angular__ES6__Typescript__Nodejs.id10503138
C# Software Developer - 4-month CONTRACT- Alternative Asset Manager,Beckenham,2021-04-12 08:47:53.285760,Oxford Knight,Competitive,Not Available,efinancialcareers.co.uk,"Contract, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-C_Software_Developer_-_4-month_CONTRACT-_Alternative_Asset_Manager.id10640728
Trading Quantitative Developer,Beckenham,2021-04-12 08:47:53.293772,Fourier Ltd,"£80,000 - £250,000 + Bonus + Benefits",Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Trading_Quantitative_Developer.id09995375
Front Office Quantitative Developer,Beckenham,2021-04-12 08:47:53.293918,Fourier Ltd,"£80,000 - £200,000 + Bonus + Benefits",Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Front_Office_Quantitative_Developer.id09995378
Front Office Quant Analyst/Developer,Beckenham,2021-04-12 08:47:53.294349,Fourier Ltd,"£60,000 - £150,000 + Bonus + Benefits",Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Front_Office_Quant_AnalystDeveloper.id09995455
Quant KDB developer,Beckenham,2021-04-12 08:47:53.294507,Fourier Ltd,"£85,000 - £140,000 + Bonus and benefits",Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Quant_KDB_developer.id09995458
Junior Java Developer - Algorithmic trading,Beckenham,2021-04-12 08:47:53.294799,Fourier Ltd,"£100,000 - £200,000 + Bonus",Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Junior_Java_Developer_-_Algorithmic_trading.id09999416
Junior Quantitative Developer,Beckenham,2021-04-12 08:47:53.294941,Fourier Ltd,"£150,000 - £250,000",Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Junior_Quantitative_Developer.id09999454
Senior Quant Developer,Beckenham,2021-04-12 08:47:53.295087,Fourier Ltd,"£150,000 - £300,000",Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Senior_Quant_Developer.id09999588
Java FX Quant Developer,Beckenham,2021-04-12 08:47:53.296000,Fourier Ltd,"£150,000 - £400,000",Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Java_FX_Quant_Developer.id10639833
Java Developer - Hedge Fund,Beckenham,2021-04-12 08:47:53.296720,Fourier Ltd,"£200,000 - £500,000",Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Java_Developer_-_Hedge_Fund.id10727895
Junior Quant/Quant Developer (PhD level),Beckenham,2021-04-12 08:47:53.297595,Anson McCade,perfomance based bonus,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Junior_QuantQuant_Developer_PhD_level.id10146216
Developer,Beckenham,2021-04-12 08:47:53.315467,Macquarie Group,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Developer.id09856731
Developer,Beckenham,2021-04-12 08:47:53.315609,Macquarie Group,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Developer.id09856732
"Python Developer, Associate, Aladdin Product Group",Beckenham,2021-04-12 08:47:53.317350,BlackRock,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Python_Developer_Associate_Aladdin_Product_Group.id10731383
Quantitative Developer C++,Beckenham,2021-04-12 08:47:53.318074,Anson McCade,"GBP100000 - GBP120000 per annum + Bonus, Pension, Medical",Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Quantitative_Developer_C.id10653681
Senior Software Developer,Beckenham,2021-04-12 08:47:53.324206,Anson McCade,"GBP70000 - GBP90000 per annum + 10% Bonus, Pension, Medical",Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Senior_Software_Developer.id08137787
Senior Python Developer,Beckenham,2021-04-12 08:47:53.324347,Anson McCade,"GBP85000 - GBP90000 per annum + 10% Bonus, Pension, Medical",Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Senior_Python_Developer.id08156345
"Consultant, Geospatial Developer, Defence and Security, SAMA, Consulting, London & Bristol",Beckenham,2021-04-12 08:47:53.333351,Deloitte,Competitive,Not Available,efinancialcareers.co.uk,"Permanent, Full time","London, United Kingdom",https://www.efinancialcareers.co.uk/jobs-UK-London-Consultant_Geospatial_Developer_Defence_and_Security_SAMA_Consulting_London__Bristol.id10737626
